"name","description","url","archived","disabled","sonarFile.organization","sonarFile.projectKey","sonarFile.projectName"
"flora-flutter","Design System do App Flutter de VD","https://github.com/grupoboticario/flora-flutter",true,false,"not found",,
"gcamng-material-bff","Serviço para listagem de materiais, marcas e categorias para o projeto GCAMNG","https://github.com/grupoboticario/gcamng-material-bff",false,false,"not found",,
"facebook-capi","App com objetivo de integrar eventos do servidor com Conversion API do Facebook","https://github.com/grupoboticario/facebook-capi",false,false,,,"facebook-capi"
"flutter-server-driven","Package de server driven ui para flutter.","https://github.com/grupoboticario/flutter-server-driven",true,false,"not found",,
"tf-aws-project-colaborador-external-sites-resources","Resources repositories to create external websites from VS colaborador","https://github.com/grupoboticario/tf-aws-project-colaborador-external-sites-resources",false,false,"not found",,
"terraform-aws-vd-inventory-resources","VD-Inventory resource repository","https://github.com/grupoboticario/terraform-aws-vd-inventory-resources",false,false,"not found",,
"terraform-aws-mooz-core","Template terraform para o time Mooz Core","https://github.com/grupoboticario/terraform-aws-mooz-core",false,false,"not found",,
"tf-aws-project-uep-resources","Repositorio para codigo de infra estrutura do UEP","https://github.com/grupoboticario/tf-aws-project-uep-resources",false,false,"not found",,
"meu-acesso-gb-customizations","Repositório contendo toda a estrutura de transforms, rules e schemas utilizados no IdentityNow (Meu Acesso GB)","https://github.com/grupoboticario/meu-acesso-gb-customizations",true,false,"not found",,
"tf-aws-project-vd-external-iis-sites-resources","External IIS sites repository","https://github.com/grupoboticario/tf-aws-project-vd-external-iis-sites-resources",false,false,"not found",,
"global-k8s-resources","Concentrará todos os recursos globais, que serão provisionados em todos os clusters Kubernetes.","https://github.com/grupoboticario/global-k8s-resources",false,false,"not found",,
"tf-aws-vs-colaborador-resources","Resources repository not related with vs colaborador projects","https://github.com/grupoboticario/tf-aws-vs-colaborador-resources",false,false,"not found",,
"franchising-invoice-update-integration-api","Service responsible for receiving invoice data and sending an XML to WebService (SOAP) and this in turn sends it to SAP. Updates the status of an invoice in SAP-ECC.","https://github.com/grupoboticario/franchising-invoice-update-integration-api",false,false,"not found",,
"loja-digital-customer-api","Repositório responsável pela gerenciamento de consumidores integrado com a api de consumidores do GB.","https://github.com/grupoboticario/loja-digital-customer-api",false,false,,"00856d75-26ed-4464-81e3-60b9a5771a6c","GHE_loja-digital-customer-api"
"vd-notify-api","API Notify onde irá receber todas as intenções de compras dos sistemas GERA e também intenções de outros sistemas do Grupo Boticário","https://github.com/grupoboticario/vd-notify-api",false,false,"not found",,
"vd-notify-hooks","VD Notify Hooks","https://github.com/grupoboticario/vd-notify-hooks",false,false,"not found",,
"postal-service-gateway","Proxy no Apigee responsável por recuperar informações válidas e completas sobre um determinado código postal.","https://github.com/grupoboticario/postal-service-gateway",false,false,"not found",,
"vd-notify-stock-available-service","VD Notify Stock Available Service","https://github.com/grupoboticario/vd-notify-stock-available-service",false,false,"not found",,
"vd-notify-send-notification-service","VD Notify Send Notification Service","https://github.com/grupoboticario/vd-notify-send-notification-service",false,false,"not found",,
"vd-notify-gkds-intention-service","VD Notify GKDS Intention Service","https://github.com/grupoboticario/vd-notify-gkds-intention-service",true,false,"not found",,
"vd-notify-record-intention-service","VD Notify Record Intention Service","https://github.com/grupoboticario/vd-notify-record-intention-service",true,false,"not found",,
"loyalty-cdc","lambda para integração do dynamodb streams com o firehose, afim de gerar os relatorios do produto fidelidade","https://github.com/grupoboticario/loyalty-cdc",false,false,"gboticario","cbcdd3b5-b7bd-4823-b3e4-3c72c0872976","loyalty-cdc"
"ds-pd-lyra-pdf-crawler","Repositório referente a algoritmos de extração e raspagem de dados em PDF's.","https://github.com/grupoboticario/ds-pd-lyra-pdf-crawler",false,false,"not found",,
"tf-aws-project-mercanet-resources","Resources repository for Mercanet project","https://github.com/grupoboticario/tf-aws-project-mercanet-resources",false,false,"not found",,
"google-office-calendar-sync","Processo de sincronização de eventos de agenda do Google no Outlook para efeito de consulta a disponibilidades.","https://github.com/grupoboticario/google-office-calendar-sync",true,false,"not found",,
"pf-mrd-site","Código fonte do site da MRD","https://github.com/grupoboticario/pf-mrd-site",true,false,"not found",,
"tf-aws-ebs-module","Terraform EBS module repo","https://github.com/grupoboticario/tf-aws-ebs-module",false,false,"not found",,
"tf-aws-kms-module","TF KMS Module Repo","https://github.com/grupoboticario/tf-aws-kms-module",false,false,"not found",,
"oms-lfc-sap-rfc-sales-order-creation-api","Procedo intermediário para o API integrar com o RFC do SAP","https://github.com/grupoboticario/oms-lfc-sap-rfc-sales-order-creation-api",false,false,"not found",,
"tf-aws-project-senior-vult-resources","Senior vult resources","https://github.com/grupoboticario/tf-aws-project-senior-vult-resources",false,false,"not found",,
"pf-moozbox-nucleo-bancario-api","Aplicação de domínio bancário do projeto MoozBox. Responsável por orquestrar as chamadas com a solução BaaS (Banking as a Service) contratada.","https://github.com/grupoboticario/pf-moozbox-nucleo-bancario-api",true,false,"gboticario","2a9306d1-80cd-49be-9cdc-565bd211eaf5","pf-moozbox-nucleo-bancario-api"
"franchising-sales-coupons-legacy-integration-gateway","Implementa funcionalidades para acesso às APIs do franqueado no contexto de Vendas Exemplos de API: consulta cupons, consulta vendas por id entre outras. API migrada da plataforma IBM (API Connect e Integration Bus), mantendo o mesmo contrato para fins de compatibilidade.","https://github.com/grupoboticario/franchising-sales-coupons-legacy-integration-gateway",false,false,"not found",,
"franchising-sales-coupons-legacy-integration-api","Implementa funcionalidades para acesso às APIs do franqueado no contexto de Vendas Exemplos de API: consulta cupons, consulta vendas por id entre outras. API migrada da plataforma IBM (API Connect e Integration Bus), mantendo o mesmo contrato para fins de compatibilidade.","https://github.com/grupoboticario/franchising-sales-coupons-legacy-integration-api",false,false,"not found",,
"vs-hackathon-k8s-resources","k8s resources hackathon","https://github.com/grupoboticario/vs-hackathon-k8s-resources",false,false,"not found",,
"tf-aws-vs-hackathon-resources","resources aws hackathon","https://github.com/grupoboticario/tf-aws-vs-hackathon-resources",false,false,"not found",,
"ds-op-dtv-segmentacoes","Repositório referente a análises e modelagens de segmentações associados ao DTV.","https://github.com/grupoboticario/ds-op-dtv-segmentacoes",false,false,"not found",,
"direct-sale-credit-analysis-integration-api","This app is responsible for get credit-analysis information from Mooz database","https://github.com/grupoboticario/direct-sale-credit-analysis-integration-api",true,false,"gboticario","grupoboticario_direct-sale-credit-analysis-integration-api","GHE_direct-sale-credit-analysis-integration-api"
"direct-sale-credit-analysis-integration-gateway","Implementa funcionalidades para acesso às APIs do franqueado no contexto.","https://github.com/grupoboticario/direct-sale-credit-analysis-integration-gateway",false,false,"not found",,
"direct-sale-credit-limit-schedule-integration-gateway","Proxy no Apigee para disponibilizar uma nova api de operação estendidas para coleta de informações do Gera.","https://github.com/grupoboticario/direct-sale-credit-limit-schedule-integration-gateway",false,false,"not found",,
"terraform-aws-colaborador-assets-resources","Repository of resources to host vs-colaborador assets","https://github.com/grupoboticario/terraform-aws-colaborador-assets-resources",false,false,"not found",,
"terraform-aws-vd-notify-resources","VD Notify resource repository","https://github.com/grupoboticario/terraform-aws-vd-notify-resources",false,false,"not found",,
"google-revogacao-acessos-drive","Aplicação desenvolvida em NodeJS + Typescript que realizará a revogação de acesso de arquivos do Google Drive para usuários específicos (que estiverem dentro de uma unidade organizacional específica).","https://github.com/grupoboticario/google-revogacao-acessos-drive",false,false,"not found",,
"google-migracao-emails","Aplicação desenvolvida em Python que realizará a migração de emails de um usuário específico (que estiverem dentro de uma unidade organizacional específica) para um usuário ""arquivo"".","https://github.com/grupoboticario/google-migracao-emails",false,false,"not found",,
"google-migracao-revogacao-front","Front-end desenvolvido em React + Typescript que realizará o log dos usuários que estão sendo importados.","https://github.com/grupoboticario/google-migracao-revogacao-front",false,false,"not found",,
"oms-otm-support-migration","Repositorio para execução de migrations das alterações no ambiente OMS a nível de sustentação do produto","https://github.com/grupoboticario/oms-otm-support-migration",true,false,"not found",,
"tf-eks-module-argocd-install","Repositório contém modulo que instala e mantém ArgoCD em clusters EKS/K8S.","https://github.com/grupoboticario/tf-eks-module-argocd-install",false,false,"not found",,
"data-supply-simulador-armazenagem-sop","Simulador de armazenagem nos centros de distribuição, fábricas e terceiros conforme plano de produção e políticas de cobertura de estoques da rodada de S&OP com o objetivo de avaliar a ocupação de cada unidade de armazenamento com o cenário base e possíveis cenários alternativos. ","https://github.com/grupoboticario/data-supply-simulador-armazenagem-sop",true,false,"not found",,
"botiflag-customerservice-serverless-api","API para gestão dos atendimentos registrados nas lojas do GB através do app ID Cliente","https://github.com/grupoboticario/botiflag-customerservice-serverless-api",false,false,"not found",,
"sc-telefonia","códigos de aplicações auxiliares e de sustentação","https://github.com/grupoboticario/sc-telefonia",true,false,"not found",,
"telefonia-ivr-vxml","códigos de ura","https://github.com/grupoboticario/telefonia-ivr-vxml",true,false,"not found",,
"botiflag-customerservice-app","Aplicação web responsável pelos atendimentos e identificação dos clientes nas lojas do GB","https://github.com/grupoboticario/botiflag-customerservice-app",false,false,"gboticario","7400584a-43c1-41c1-b806-e39bc5e3f42f","botiflag-customerservice-app"
"tf-aws-project-colaborador-internal-sites-resources","Resource repository for vs-colaborador internal IIS websites","https://github.com/grupoboticario/tf-aws-project-colaborador-internal-sites-resources",false,false,"not found",,
"terraform-aws-vd-interativa-resources","VD Interativa resources repository","https://github.com/grupoboticario/terraform-aws-vd-interativa-resources",false,false,"not found",,
"plat-eng-alquimia-scripts","Scripts para automação do projeto plataforma de desenvolvimento","https://github.com/grupoboticario/plat-eng-alquimia-scripts",false,false,"not found",,
"tf-aws-project-otimix-resources","Repositorio para os recursos do sistema Otimix","https://github.com/grupoboticario/tf-aws-project-otimix-resources",false,false,"not found",,
"terraform-aws-prodfin-van-resources","Solução de trafego de arquivos financeiros","https://github.com/grupoboticario/terraform-aws-prodfin-van-resources",false,false,"not found",,
"terraform-aws-empreende-internacional-resources","Resource repository for vs-internacional project empreende","https://github.com/grupoboticario/terraform-aws-empreende-internacional-resources",false,false,"not found",,
"tf-aws-project-botiflag-customerservice-resources","Repositório da infra dedicado ao BotiFlag Customer Service, que é um serviço de pré-atendimento aos clientes das lojas Flag do Boticário, visando criar uma experiência mais personalizada.","https://github.com/grupoboticario/tf-aws-project-botiflag-customerservice-resources",false,false,"not found",,
"franchising-promotions-integration-gateway","Implementa funcionalidades para acesso às APIs","https://github.com/grupoboticario/franchising-promotions-integration-gateway",true,false,"not found",,
"data-dtv-automatizado","Cálculo automatizado do processo de DTV","https://github.com/grupoboticario/data-dtv-automatizado",false,false,"not found",,
"collaborator-incident-integration-api","Implementa funcionalidades para acesso às APIs de colaborador no contexto de Incidentes Exemplos de API: consulta incidente, encerra incidente, finaliza incidente, cria incidente entre outras. API migrada da plataforma IBM (API Connect e Integration Bus), mantendo o mesmo contrato para fins de compatibilidade","https://github.com/grupoboticario/collaborator-incident-integration-api",false,false,"not found",,
"collaborator-incident-integration-gateway","proxy apigee collaborator-incident-employee-integration-gateway","https://github.com/grupoboticario/collaborator-incident-integration-gateway",false,false,"not found",,
"acao-de-fluxo-frontend-mobshop-lojas","Repositório que serve as lojas que utilizam mobshop para Plataforma Ação de Fluxo","https://github.com/grupoboticario/acao-de-fluxo-frontend-mobshop-lojas",true,false,"not found",,
"tf-aws-project-labcloud-totvs-resources","Repositório de infraestrututra para criação das máquinas do laboratório cloud para PDVs TOTVS","https://github.com/grupoboticario/tf-aws-project-labcloud-totvs-resources",false,false,"not found",,
"tf-aws-project-labcloud-linxs-resources","Repositório de infraestrutura para criação das máquinas do laboratório cloud para PDVs LINX","https://github.com/grupoboticario/tf-aws-project-labcloud-linxs-resources",false,false,"not found",,
"gbventures-backend","Gbventures é uma solução que busca conectar-se com as Startups no mundo da beleza. Com essa solução as startups podem se cadastrar ao programa e participar do processo de seleção do programa do Grupo Boticario","https://github.com/grupoboticario/gbventures-backend",true,false,"not found",,
"portal-inicios-internacional-landingpage","Monorepo Front End do portal de inícios Internacional para captação de intenção de revenda","https://github.com/grupoboticario/portal-inicios-internacional-landingpage",false,false,"gboticario",,"portal-inicios-internacional-landingpage"
"botifier","Gerenciador de estados Flutter","https://github.com/grupoboticario/botifier",true,false,"not found",,
"tf-eks-module-argocd-attach","Repositório contém modulo que anexa clusters EKS/K8S em ArgoCD existente","https://github.com/grupoboticario/tf-eks-module-argocd-attach",false,false,"not found",,
"si-hc-kingdom","Example of insecure use of credentials inside github repository.","https://github.com/grupoboticario/si-hc-kingdom",true,false,"not found",,
"gbventures-frontend","Gbventures é uma solução que busca conectar-se com as Startups no mundo da beleza.","https://github.com/grupoboticario/gbventures-frontend",false,false,"gboticario","52debdda-7ada-4baa-9b75-0bebb3ee1332","GHE_gbventures-frontend"
"tf-aws-vs-internacional-resources","VS Internacional resource repository","https://github.com/grupoboticario/tf-aws-vs-internacional-resources",false,false,"not found",,
"tf-aws-project-acvembalagem-resources","Repositorio para a infra do sistema ACV Embalagem","https://github.com/grupoboticario/tf-aws-project-acvembalagem-resources",false,false,"not found",,
"tf-aws-vs-canais-nao-proprietario-resources","Resource repository for VS Canais-Não-Proprietários","https://github.com/grupoboticario/tf-aws-vs-canais-nao-proprietario-resources",false,false,"not found",,
"data-sql-colaborador","Repo para VS Colaborador","https://github.com/grupoboticario/data-sql-colaborador",false,false,"not found",,
"data-sql-idunico","Repo para projeto de ID Unico","https://github.com/grupoboticario/data-sql-idunico",false,false,"not found",,
"ds-cons-tempo-recompra","Modelo que estima o tempo de recompra por produto para cada cliente.","https://github.com/grupoboticario/ds-cons-tempo-recompra",true,false,"not found",,
"vs-consumidor-site-planeta-de-plastico-backend","backend para o site planeta de plastico","https://github.com/grupoboticario/vs-consumidor-site-planeta-de-plastico-backend",true,false,"not found",,
"data-api-asc","Repo para desenvolvimento da API de dados para VS Consumidor","https://github.com/grupoboticario/data-api-asc",true,false,"not found",,
"tf-network-module-cidr-subnets","A Terraform module for calculating subnet IP address prefixes","https://github.com/grupoboticario/tf-network-module-cidr-subnets",false,false,"not found",,
"desenvolve-frontend","Novo site do Programa Desenvolve","https://github.com/grupoboticario/desenvolve-frontend",false,false,"not found",,
"instant-messenger-automation","Plataforma de chatbot do Instant Messenger","https://github.com/grupoboticario/instant-messenger-automation",false,false,"not found",,
"vs-consumidor-botiexpert-migrations","Pipeline para aplicação de migrations nas bases de HML e PRD do botiexpert","https://github.com/grupoboticario/vs-consumidor-botiexpert-migrations",false,false,"not found",,
"data-framework-ingestion-infra","Repo para recursos de infra do framework de ingestao","https://github.com/grupoboticario/data-framework-ingestion-infra",true,false,"not found",,
"actions-ci-eks","GitHub Action for EKS CI","https://github.com/grupoboticario/actions-ci-eks",false,false,"not found",,
"dataplat-products-microservices-ingestion","Repo para functions do framework de ingestao","https://github.com/grupoboticario/dataplat-products-microservices-ingestion",false,false,"not found",,
"dataplat-products-ingestion-databases","Repo para templates (pyspark) do framework de ingestao","https://github.com/grupoboticario/dataplat-products-ingestion-databases",false,false,"not found",,
"tf-aws-vs-ped-industrial-resources","Repositorio para recursos genericos de infra estrutura da VS","https://github.com/grupoboticario/tf-aws-vs-ped-industrial-resources",false,false,"not found",,
"tf-aws-vs-demanda-abastecimento-resources","Repositorio para recursos genericos de infra da VS","https://github.com/grupoboticario/tf-aws-vs-demanda-abastecimento-resources",false,false,"not found",,
"ds-qualidade-estabilidade-preditivo","Repositório de exploração e análise de processo de predição de estabilidade.","https://github.com/grupoboticario/ds-qualidade-estabilidade-preditivo",false,false,"not found",,
"ds-cons-prob-compra-prox-90-dias","Modelo de previsão de compra para os próximos 90 dias para CRM Consumidor","https://github.com/grupoboticario/ds-cons-prob-compra-prox-90-dias",false,false,"not found",,
"actions-cd-eks","GitHub Action for EKS CD","https://github.com/grupoboticario/actions-cd-eks",false,false,"not found",,
"data-driven-attribution","Aplicação para visualização de resultados de campanhas digitais a partir de modelos heurísticos e estatísticos.","https://github.com/grupoboticario/data-driven-attribution",true,false,"not found",,
"aws-migration-examples","Grupo com scripts de exemplo e templates para auxilio na migração AWS.","https://github.com/grupoboticario/aws-migration-examples",true,false,"not found",,
"tf-aws-project-sap-b1-legacy-resource","Associação SAP B1 resource repository","https://github.com/grupoboticario/tf-aws-project-sap-b1-legacy-resource",false,false,"not found",,
"terraform-aws-security-group","Terraform module which creates EC2-VPC security groups on AWS Cloud","https://github.com/grupoboticario/terraform-aws-security-group",false,false,"not found",,
"data-platform-composer","Repositório que contém todos arquivos do Cloud Composer (Airflow).","https://github.com/grupoboticario/data-platform-composer",true,false,"not found",,
"data-platform-fusion","Repositório para guardar as pipelines do Cloud Data Fusion (CDAP).","https://github.com/grupoboticario/data-platform-fusion",false,false,"not found",,
"tf-aws-vs-ecomm-resources","Repositório para recursos genéricos de infraestrutura da VS Ecomm","https://github.com/grupoboticario/tf-aws-vs-ecomm-resources",false,false,"not found",,
"tf-aws-module-tag-resources","Repository to help automate to create discount tags from migrated resources","https://github.com/grupoboticario/tf-aws-module-tag-resources",false,false,"not found",,
"gb-product","api de produtos corporativa","https://github.com/grupoboticario/gb-product",false,false,"gboticario","6b262c88-d7ae-4e29-96f7-3353b1d5fad0","gb-product"
"data-platform-sql","Repositório central das procedures e tabelas do BigQuery da Plataforma de Dados.","https://github.com/grupoboticario/data-platform-sql",false,false,"not found",,
"dataops-sql-cicd","Repositório da ferramenta de DataOps para os arquivos de SQL do time de Dados.","https://github.com/grupoboticario/dataops-sql-cicd",true,false,"not found",,
"dataops-composer-cicd","Repositório da ferramenta de DataOps para os arquivos do Cloud Composer (Airflow) do time de Dados.","https://github.com/grupoboticario/dataops-composer-cicd",false,false,"not found",,
"data-platform-build","Repositório dos arquivos de configuração para os deploys do Cloud Build dos projetos do time de Dados.","https://github.com/grupoboticario/data-platform-build",false,false,"not found",,
"poc-vscode-extension","POC para implementação de extensão do VS Code.","https://github.com/grupoboticario/poc-vscode-extension",true,false,"not found",,
"ds-pd-relatorio-patentes","Acompanhamento de patentes de cosméticos","https://github.com/grupoboticario/ds-pd-relatorio-patentes",false,false,"not found",,
"data-gcp-varejo-agil","Repositório para ingestão de dados manuais da área de negócio para o CGP.","https://github.com/grupoboticario/data-gcp-varejo-agil",false,false,"not found",,
"oms-lfc-mask","Facilitador para equipe para a utilização de api de entrada de pedidos","https://github.com/grupoboticario/oms-lfc-mask",false,false,"not found",,
"clickgb-frontend","Clickgb frontend","https://github.com/grupoboticario/clickgb-frontend",true,false,"not found",,
"clickgb-backoffice","Clickgb backoffice","https://github.com/grupoboticario/clickgb-backoffice",true,false,"not found",,
"clickgb-backend","clickgb backend","https://github.com/grupoboticario/clickgb-backend",true,false,"not found",,
"terraform-aws-gbventures-resources","GB Ventures resource repository","https://github.com/grupoboticario/terraform-aws-gbventures-resources",true,false,"not found",,
"data-gcp-api-service-now","Repositório para hospedar os arquivos necessários para extração dos dados da tabela xgrbodevolucaofactorydefect de Service Now via API com Python, criação da tabela xgrbodevolucaofactorydefect na camada sensitive-raw","https://github.com/grupoboticario/data-gcp-api-service-now",false,false,"not found",,
"oms-lfc-integration-gateway","Projeto para Apigee para o OMS","https://github.com/grupoboticario/oms-lfc-integration-gateway",false,false,"not found",,
"terraform-aws-infravarejo-resources-pdv","recursos infra varejo para os franqueados","https://github.com/grupoboticario/terraform-aws-infravarejo-resources-pdv",false,false,"not found",,
"tf-aws-lxp-resources","Repositório para o projeto Learning Experience (novo EAD)","https://github.com/grupoboticario/tf-aws-lxp-resources",false,false,"not found",,
"helpcenterustomer-helpdesk","Repositório do microfrontend da nova página de ajuda ao Franqueado disponibilizada via Nova Extranet","https://github.com/grupoboticario/helpcenterustomer-helpdesk",true,false,"not found",,
"helpcenter-gb-mf-customer-helpdesk","Repositório do microfrontend da nova página de ajuda ao Franqueado disponibilizada via Nova Extranet","https://github.com/grupoboticario/helpcenter-gb-mf-customer-helpdesk",false,false,"gboticario","be3626d5-dae1-4976-8a93-9ab01255ff87","GHE_helpcenter-gb-mf-customer-helpdesk"
"helpcenter-customerhelpdesk-serverless-api","Repositório do backend da nova página de ajuda ao Franqueado disponibilizada via Nova Extranet","https://github.com/grupoboticario/helpcenter-customerhelpdesk-serverless-api",true,false,"gboticario","16bb2c18-d7af-4f52-b151-fe0dd255fd7e","template-node-serverless"
"tf-aws-project-helpcenter-customerhelpdesk-resources","Repositório da infraestrutura da nova página de ajuda ao Franqueado disponibilizada via Nova Extranet","https://github.com/grupoboticario/tf-aws-project-helpcenter-customerhelpdesk-resources",false,false,"not found",,
"loja-digital-survey-frontend","Pesquisa de satisfação da Loja Digital","https://github.com/grupoboticario/loja-digital-survey-frontend",true,false,"not found",,
"terraform-aws-gestao-verbas","VS Canais Nao Proprietarios - Projeto Gestao Verbas","https://github.com/grupoboticario/terraform-aws-gestao-verbas",false,false,"not found",,
"collaborator-incident-soap-integration-gateway","Implementa funcionalidades para acesso às APIs de colaborador no contexto de Incidentes Exemplos de API: consulta incidente, encerra incidente, finaliza incidente, cria incidente entre outras. API migrada da plataforma IBM (API Connect e Integration Bus), mantendo o mesmo contrato para fins de compatibilidade","https://github.com/grupoboticario/collaborator-incident-soap-integration-gateway",false,false,"not found",,
"querotrabalharnoboti-front","Repositório para migração do site -","https://github.com/grupoboticario/querotrabalharnoboti-front",true,false,"not found",,
"terraform-aws-querotrabalharnoboti-resources","Terraform para migração do site","https://github.com/grupoboticario/terraform-aws-querotrabalharnoboti-resources",false,false,"not found",,
"vanGB","Agente de AirFlow que executa transferência de arquivos CNAB entre sistemas OnPrem e Intermediários Bancários","https://github.com/grupoboticario/vanGB",true,false,"not found",,
"data-plan-lift","Repositório para ingestão de dados adicionais utilizados em tabelas e modelos.","https://github.com/grupoboticario/data-plan-lift",false,false,"not found",,
"tf-aws-project-querotrabalharnoboti-resources","Terraform para migração do site","https://github.com/grupoboticario/tf-aws-project-querotrabalharnoboti-resources",false,false,"not found",,
"clickgb-elastic-content-serverless","clickgb elastic content serverless","https://github.com/grupoboticario/clickgb-elastic-content-serverless",true,false,"not found",,
"terraform-google-revogacao-acessos-drive","Aplicação responsável por transferência de propriedade de arquivos no google drive","https://github.com/grupoboticario/terraform-google-revogacao-acessos-drive",true,false,"not found",,
"terraform-google-sincronizacao-grupos","Aplicação para provisionamento de usuários e grupos","https://github.com/grupoboticario/terraform-google-sincronizacao-grupos",true,false,"not found",,
"google-sincronizacao-grupos","Aplicação para provisionamento de usuários e grupos","https://github.com/grupoboticario/google-sincronizacao-grupos",false,false,"not found",,
"poc-tag-flora","POC de tagueamento utilizando o Flora.ds","https://github.com/grupoboticario/poc-tag-flora",false,false,"gboticario","7400584a-43c1-41c1-b806-e39bc5e3f42f","template-nextjs"
"terraform-aws-mooz-pf-contadigital-resources","Repositório de recursos de infra para o projeto mooz (pf-contadigital)","https://github.com/grupoboticario/terraform-aws-mooz-pf-contadigital-resources",true,false,"not found",,
"COE-Amundsen-GB","Solução de catalogação de dados do grupo boticário utilizando o Amundsen para atender ao projeto de democratização de dados","https://github.com/grupoboticario/COE-Amundsen-GB",true,false,"not found",,
"terraform-aws-backup","aws backup module","https://github.com/grupoboticario/terraform-aws-backup",false,false,"not found",,
"ds-cex-ltv","Modelo de Customer Lifetime Value (LTV)","https://github.com/grupoboticario/ds-cex-ltv",false,false,"not found",,
"tf-aws-project-belezaexperience-resources","Repositório contendo os recursos para","https://github.com/grupoboticario/tf-aws-project-belezaexperience-resources",false,false,"not found",,
"rgm-modulo-agrupadores-pricing","agrupadores-pricing","https://github.com/grupoboticario/rgm-modulo-agrupadores-pricing",true,false,"not found",,
"nestjs-sap-rfc","NestJS SAP RFC Client, providing convenient ABAP business logic consumption from Nest.","https://github.com/grupoboticario/nestjs-sap-rfc",false,false,"gboticario","b15648de-145e-4a88-87e7-b2a57e04eaeb","nestjs-sap-rfc"
"franchising-distributor-client-terms-integration-gateway","proxy do distribuidor para client terms","https://github.com/grupoboticario/franchising-distributor-client-terms-integration-gateway",false,false,"not found",,
"aws-migration-cloudendure-automation","Repositorio para exemplos de automação com CloudEndure","https://github.com/grupoboticario/aws-migration-cloudendure-automation",false,false,"not found",,
"collaborator-hiring-integration-api","API responsible for hiring/firing.","https://github.com/grupoboticario/collaborator-hiring-integration-api",false,false,"not found",,
"collaborator-hiring-integration-gateway","API responsible for hiring/firing.","https://github.com/grupoboticario/collaborator-hiring-integration-gateway",true,false,"not found",,
"cnp-gestao-verbas-frontend","Micro FrontEnds para o aplicativo de Gestão de Verbas de B2B","https://github.com/grupoboticario/cnp-gestao-verbas-frontend",false,false,"gboticario","2cbf3151-037e-4be1-bc38-d6ed46e94948","GHE_cnp-gestao-verbas-frontend"
"cnp-gestao-verbas-backend","BackEnd para o aplicativo de Gestão de Verbas de B2B","https://github.com/grupoboticario/cnp-gestao-verbas-backend",false,false,"gboticario","cnp-gestao-verbas-backend","cnp-gestao-verbas-backend"
"vd-girafales-api","Serviço de dados Checkout","https://github.com/grupoboticario/vd-girafales-api",true,false,"gboticario","9c8f78cc-8f64-415f-bd0a-5a8cda6a0460","GHE_vd-girafales-api"
"tf-aws-module-scp","Module that manage AWS SCP rules.","https://github.com/grupoboticario/tf-aws-module-scp",false,false,"not found",,
"tf-aws-project-flora-resources","Infrastructure for Flora Design","https://github.com/grupoboticario/tf-aws-project-flora-resources",false,false,"not found",,
"tf-aws-project-fndiaz2-resources","fndiaz","https://github.com/grupoboticario/tf-aws-project-fndiaz2-resources",true,false,"not found",,
"helpcenter-franchise-data-ingestion","Realizar ingestão de dados relacionado a franquia","https://github.com/grupoboticario/helpcenter-franchise-data-ingestion",false,false,"gboticario","f5ab9f67-d590-4940-b065-e4df7492d402","help-center-franchise-data-ingestion"
"vd-checkout-madruga-loadtests","Scripts de load testings do Checkout - VD","https://github.com/grupoboticario/vd-checkout-madruga-loadtests",false,false,"not found",,
"gb-cards-frontend","Frontend do GB Cards","https://github.com/grupoboticario/gb-cards-frontend",false,false,"not found",,
"airflow-integration-dags","Airflow integration DAGS repository","https://github.com/grupoboticario/airflow-integration-dags",false,false,"not found",,
"vs-venda-direta-k8s-resources","ArgoCD resources repository for VS venda-direta","https://github.com/grupoboticario/vs-venda-direta-k8s-resources",false,false,"not found",,
"ds-cons-atendimento-nlp","Repo para projeto CEX, iniciativa de NLP","https://github.com/grupoboticario/ds-cons-atendimento-nlp",false,false,"not found",,
"terraform-aws-project-vd-internal-sites-resources","ec2 to projects in VD","https://github.com/grupoboticario/terraform-aws-project-vd-internal-sites-resources",false,false,"not found",,
"collaborator-loyalty-legacy-integration-gateway","Adapters do novo projeto fidelidade, para conversão do payload atual dos pdvs e ecomm no Apigee","https://github.com/grupoboticario/collaborator-loyalty-legacy-integration-gateway",true,false,"not found",,
"data-franqueado-cabaret","Repo para projeto Cabaret (venda de produtos para Salão de Beleza).","https://github.com/grupoboticario/data-franqueado-cabaret",false,false,"not found",,
"tf-aws-project-sitefpoc-resources","Projeto Sitef (Transferência eletronica), PoC para migração para AWS","https://github.com/grupoboticario/tf-aws-project-sitefpoc-resources",false,false,"not found",,
"alquimia-template-javascript-fastify","Template javascript com Fastify usado na plataforma de desenvolvimento","https://github.com/grupoboticario/alquimia-template-javascript-fastify",false,false,"{{parameters.sonarOrganization}}","{{parameters.repositoryName}}","{{parameters.repositoryName}}"
"tf-aws-project-passwordpusher-resources","Repositorio para infra do Password Pusher","https://github.com/grupoboticario/tf-aws-project-passwordpusher-resources",false,false,"not found",,
"template-performance-test-k6","Template Performance Test para a ferramenta k6","https://github.com/grupoboticario/template-performance-test-k6",true,false,"not found",,
"alquimia-template-docker","Template genérico para aplicações utilizando docker via plataforma de desenvolvimento","https://github.com/grupoboticario/alquimia-template-docker",true,false,"{{parameters.sonarOrganization}}","{{parameters.repositoryName}}","{{parameters.repositoryName}}"
